30000
1 , 19199, 26955
60 , 19199, 19199
8 , 19200, 7246
7.5 , 19200, 1040
5.75 , 19200, 3750
6 , 19200, 23499
10.25 , 19200, 23419
4.75 , 19200, 2494
5.25 , 19200, 25681
57.5 , 19200, 19200
2.25 , 19201, 9190
8.75 , 19201, 7289
6.75 , 19201, 25916
0.25 , 19201, 11493
28 , 19201, 19201
7.25 , 19202, 1375
10.5 , 19202, 2618
10.25 , 19202, 8002
9 , 19202, 12583
9 , 19202, 28706
9.25 , 19202, 1990
3.5 , 19202, 700
10 , 19202, 19552
5.25 , 19202, 6844
84 , 19202, 19202
2.25 , 19203, 26790
9.25 , 19203, 29816
2.25 , 19203, 25309
9 , 19203, 11486
8.25 , 19203, 23433
11.5 , 19203, 26027
8 , 19203, 26734
10.75 , 19203, 1199
5.25 , 19203, 3235
7 , 19203, 22125
3 , 19203, 440
0.75 , 19203, 19254
87.25 , 19203, 19203
12 , 19204, 1289
2.25 , 19204, 26680
4.75 , 19204, 29860
3.5 , 19204, 15107
32.5 , 19204, 19204
11 , 19205, 6231
3.5 , 19205, 109
12 , 19205, 19197
9.25 , 19205, 7815
2.25 , 19205, 3915
7.25 , 19205, 1440
1.5 , 19205, 11477
56.75 , 19205, 19205
5.5 , 19206, 168
0.5 , 19206, 2599
11 , 19206, 27655
8.5 , 19206, 27921
2.25 , 19206, 11374
3.75 , 19206, 5442
4.5 , 19206, 29726
6 , 19206, 25880
52 , 19206, 19206
4 , 19207, 18313
3.25 , 19207, 3255
2 , 19207, 8454
9.5 , 19207, 27481
11.25 , 19207, 1944
5.5 , 19207, 6885
0.5 , 19207, 24849
10.25 , 19207, 22978
7.5 , 19207, 13987
63.75 , 19207, 19207
11.25 , 19208, 18157
5.5 , 19208, 1400
9.75 , 19208, 1640
2 , 19208, 4671
4.75 , 19208, 26339
43.25 , 19208, 19208
4.25 , 19209, 18958
3.75 , 19209, 27073
4.5 , 19209, 9801
11.5 , 19209, 22211
9.75 , 19209, 17074
8.5 , 19209, 340
0.75 , 19209, 13467
12.25 , 19209, 1271
65.25 , 19209, 19209
0.25 , 19210, 11340
3 , 19210, 4560
9 , 19210, 17829
7.5 , 19210, 25190
0.75 , 19210, 19461
30.5 , 19210, 19210
0.25 , 19211, 16039
7 , 19211, 58
3.75 , 19211, 12333
3.75 , 19211, 22745
0.25 , 19211, 19391
2.75 , 19211, 9216
6.75 , 19211, 13339
5.75 , 19211, 21530
2 , 19211, 14834
6 , 19211, 227
5.5 , 19211, 15669
6.25 , 19211, 12780
60 , 19211, 19211
4 , 19212, 13199
7.5 , 19212, 9570
3.25 , 19212, 771
9.5 , 19212, 20938
0.25 , 19212, 18647
5.5 , 19212, 8512
6.75 , 19212, 5120
8 , 19212, 18176
1.25 , 19212, 1873
4.75 , 19212, 2532
60.75 , 19212, 19212
12 , 19213, 13886
7.25 , 19213, 28976
11.25 , 19213, 8246
1.5 , 19213, 15066
6.25 , 19213, 16321
11.75 , 19213, 25805
3.25 , 19213, 277
11.75 , 19213, 18336
6.25 , 19213, 24847
81.25 , 19213, 19213
6.5 , 19214, 9123
6 , 19214, 25649
12.25 , 19214, 28682
8.5 , 19214, 2487
6.5 , 19214, 9549
3 , 19214, 21262
6 , 19214, 1742
3.5 , 19214, 26294
6.75 , 19214, 12221
69 , 19214, 19214
9.5 , 19215, 14375
19.5 , 19215, 19215
6.25 , 19216, 26424
5.25 , 19216, 21283
10.75 , 19216, 2695
9.5 , 19216, 19307
8.75 , 19216, 17832
6.75 , 19216, 16517
9.75 , 19216, 16726
67 , 19216, 19216
7.5 , 19217, 20155
10.25 , 19217, 20495
4.25 , 19217, 4455
10.25 , 19217, 22662
4 , 19217, 13182
12 , 19217, 7241
7.25 , 19217, 6341
3 , 19217, 12696
68.5 , 19217, 19217
8 , 19218, 4526
2.25 , 19218, 8462
1.5 , 19218, 15171
4 , 19218, 1581
25.75 , 19218, 19218
6 , 19219, 21554
4.5 , 19219, 28186
8 , 19219, 2428
9 , 19219, 14975
0.75 , 19219, 17305
4.25 , 19219, 8202
12.25 , 19219, 6516
10.25 , 19219, 4522
2.75 , 19219, 15700
12 , 19219, 1939
79.75 , 19219, 19219
1.5 , 19220, 3163
11.75 , 19220, 20785
1.25 , 19220, 27614
6.25 , 19220, 19083
9.75 , 19220, 1941
40.5 , 19220, 19220
5.75 , 19221, 24228
12 , 19221, 7733
2 , 19221, 40
9.75 , 19221, 877
11.25 , 19221, 26888
50.75 , 19221, 19221
3.5 , 19222, 15645
10.75 , 19222, 27908
4.75 , 19222, 24791
10.75 , 19222, 4631
8.75 , 19222, 15246
7.5 , 19222, 11557
7 , 19222, 2941
5 , 19222, 16721
0.5 , 19222, 22761
9.5 , 19222, 26152
10.5 , 19222, 11767
88.5 , 19222, 19222
7.5 , 19223, 24091
3.75 , 19223, 192
6 , 19223, 28979
11.75 , 19223, 935
39 , 19223, 19223
2.25 , 19224, 24576
7.25 , 19224, 20459
1.5 , 19224, 723
21 , 19224, 19224
10.75 , 19225, 7800
8.75 , 19225, 26925
11.25 , 19225, 771
5.25 , 19225, 3446
46 , 19225, 19225
10.5 , 19226, 23893
12.25 , 19226, 28914
10 , 19226, 29927
9.75 , 19226, 13298
6.75 , 19226, 29360
0.75 , 19226, 2327
7 , 19226, 11579
8 , 19226, 19452
1.75 , 19226, 1484
7.25 , 19226, 29253
84 , 19226, 19226
11 , 19227, 2484
4.25 , 19227, 9011
9.25 , 19227, 25256
1.5 , 19227, 13966
6.75 , 19227, 9490
42.75 , 19227, 19227
8.25 , 19228, 24401
10.5 , 19228, 1108
8 , 19228, 22822
7.75 , 19228, 1664
7.25 , 19228, 12503
51.75 , 19228, 19228
7.75 , 19229, 9677
17.75 , 19229, 19229
6.75 , 19230, 29280
12.25 , 19230, 3909
9.25 , 19230, 2073
1.75 , 19230, 14781
1.25 , 19230, 29490
6.5 , 19230, 26890
5.5 , 19230, 29872
7 , 19230, 29042
4.25 , 19230, 8279
5.75 , 19230, 20321
10.75 , 19230, 2072
81 , 19230, 19230
0.25 , 19231, 26461
0.25 , 19231, 4302
5.75 , 19231, 572
7.25 , 19231, 28691
10.25 , 19231, 22933
9 , 19231, 15448
42.75 , 19231, 19231
1.5 , 19232, 18548
7.75 , 19232, 17205
1.75 , 19232, 29778
11.5 , 19232, 6653
3 , 19232, 580
35.5 , 19232, 19232
7.25 , 19233, 7318
0.5 , 19233, 11378
17.75 , 19233, 19233
7 , 19234, 20103
7.25 , 19234, 19403
5.5 , 19234, 21075
5.5 , 19234, 10743
1.75 , 19234, 27398
8.5 , 19234, 12173
11.75 , 19234, 15373
2 , 19234, 17031
12.25 , 19234, 15178
7.25 , 19234, 26867
1 , 19234, 2408
9.75 , 19234, 1003
89.5 , 19234, 19234
8.5 , 19235, 9324
4.25 , 19235, 14022
22.75 , 19235, 19235
5 , 19236, 10381
3.25 , 19236, 20112
6.5 , 19236, 4934
7 , 19236, 15800
4.75 , 19236, 15529
6.75 , 19236, 9
43.25 , 19236, 19236
11 , 19237, 1478
6.25 , 19237, 1451
5.25 , 19237, 9324
8 , 19237, 11659
10.75 , 19237, 25439
9.75 , 19237, 17960
2.5 , 19237, 4235
6.25 , 19237, 28271
6.5 , 19237, 1960
7 , 19237, 25850
5.75 , 19237, 10815
11 , 19237, 14004
100 , 19237, 19237
4.25 , 19238, 1211
6.5 , 19238, 11408
5.25 , 19238, 18883
0.5 , 19238, 16763
11.75 , 19238, 6087
38.25 , 19238, 19238
1.5 , 19239, 13455
2.75 , 19239, 15577
6.75 , 19239, 2953
5.5 , 19239, 27839
8.75 , 19239, 6525
9.5 , 19239, 7494
11.25 , 19239, 24008
4 , 19239, 1961
60 , 19239, 19239
5.75 , 19240, 20295
3.5 , 19240, 14161
19.25 , 19240, 19240
9 , 19241, 26566
6.75 , 19241, 2015
3.25 , 19241, 955
9 , 19241, 72
11 , 19241, 27189
4 , 19241, 23713
11.25 , 19241, 4367
11 , 19241, 7420
8.25 , 19241, 52
10.75 , 19241, 15025
94.25 , 19241, 19241
9.5 , 19242, 8762
8.5 , 19242, 18079
28 , 19242, 19242
1.75 , 19243, 26114
10.75 , 19243, 2115
9.5 , 19243, 20355
10 , 19243, 6264
5.5 , 19243, 9469
2.75 , 19243, 26507
50.25 , 19243, 19243
4.75 , 19244, 18908
2.75 , 19244, 8994
9 , 19244, 16607
2.75 , 19244, 8077
9 , 19244, 6521
9.5 , 19244, 6163
6.5 , 19244, 22526
8.5 , 19244, 1779
7 , 19244, 28194
3.5 , 19244, 9878
73.25 , 19244, 19244
9 , 19245, 21943
9.25 , 19245, 21963
3.75 , 19245, 24124
10.5 , 19245, 25684
2.75 , 19245, 16114
3.75 , 19245, 3243
49 , 19245, 19245
12.25 , 19246, 6198
1.25 , 19246, 5408
11.5 , 19246, 7950
10.75 , 19246, 742
10.75 , 19246, 9986
1 , 19246, 23663
8.25 , 19246, 2301
6.25 , 19246, 29253
4.25 , 19246, 20371
8.75 , 19246, 2011
12.25 , 19246, 2693
97.25 , 19246, 19246
9.75 , 19247, 27347
3 , 19247, 14179
4 , 19247, 27041
9 , 19247, 4306
7.25 , 19247, 2367
43 , 19247, 19247
10.5 , 19248, 6894
10.25 , 19248, 17186
2.5 , 19248, 9969
7.5 , 19248, 24430
2.75 , 19248, 5173
10 , 19248, 16230
9.75 , 19248, 3654
7 , 19248, 11302
3.25 , 19248, 28988
0.75 , 19248, 2148
2.75 , 19248, 18504
77 , 19248, 19248
4 , 19249, 11668
1 , 19249, 6796
11 , 19249, 11131
4.5 , 19249, 1280
3.25 , 19249, 967
33.75 , 19249, 19249
2 , 19250, 2482
12 , 19250, 19250
6.5 , 19251, 12301
7.5 , 19251, 27517
0.5 , 19251, 9010
24.5 , 19251, 19251
1.25 , 19252, 20414
8.5 , 19252, 26078
5.5 , 19252, 5235
12.25 , 19252, 22318
10 , 19252, 11204
10 , 19252, 26025
7 , 19252, 15511
64.5 , 19252, 19252
1 , 19253, 21622
12.25 , 19253, 12639
23.25 , 19253, 19253
1.75 , 19254, 24780
3.75 , 19254, 10548
12 , 19254, 23465
9 , 19254, 2553
4.25 , 19254, 3015
2.5 , 19254, 23514
1.75 , 19254, 27596
3.75 , 19254, 1348
48.75 , 19254, 19254
4.5 , 19255, 6336
1.5 , 19255, 24794
9.75 , 19255, 1221
4.25 , 19255, 23509
3.5 , 19255, 16898
10.75 , 19255, 11723
5 , 19255, 1201
6.5 , 19255, 10627
0.25 , 19255, 25722
10 , 19255, 4104
66 , 19255, 19255
9.75 , 19256, 21583
3.75 , 19256, 6652
23.5 , 19256, 19256
2.75 , 19257, 10809
8.5 , 19257, 11055
7.75 , 19257, 17826
5.75 , 19257, 25712
8 , 19257, 17653
10.25 , 19257, 1955
2.25 , 19257, 10835
2.25 , 19257, 25108
10 , 19257, 14472
9.75 , 19257, 12555
77.25 , 19257, 19257
10.25 , 19258, 7229
8.75 , 19258, 13473
9 , 19258, 13678
1.75 , 19258, 25809
1 , 19258, 5407
40.75 , 19258, 19258
3 , 19259, 1954
8.75 , 19259, 843
11.5 , 19259, 20644
6 , 19259, 8478
7.75 , 19259, 8426
8.5 , 19259, 1588
0.75 , 19259, 24823
8.5 , 19259, 8512
3.25 , 19259, 9003
10.25 , 19259, 4897
78.25 , 19259, 19259
3.5 , 19260, 15857
4 , 19260, 15844
11 , 19260, 11111
0.75 , 19260, 1350
8.5 , 19260, 26392
6.75 , 19260, 17058
0.5 , 19260, 2127
7.5 , 19260, 23787
10.25 , 19260, 14548
2 , 19260, 892
64.75 , 19260, 19260
5.75 , 19261, 12172
4 , 19261, 6822
19.75 , 19261, 19261
0.5 , 19262, 7199
5.5 , 19262, 23994
9 , 19262, 25101
2.5 , 19262, 16394
3.25 , 19262, 25635
4.5 , 19262, 19292
4.75 , 19262, 4090
40 , 19262, 19262
3 , 19263, 7359
1.5 , 19263, 17090
6.5 , 19263, 3952
8.5 , 19263, 27453
2.5 , 19263, 3838
3.25 , 19263, 3342
5.5 , 19263, 21677
5.25 , 19263, 2356
12.25 , 19263, 5144
10.75 , 19263, 20434
69 , 19263, 19263
4.5 , 19264, 23323
14.5 , 19264, 19264
5.5 , 19265, 24369
7 , 19265, 10480
6.25 , 19265, 13319
5.75 , 19265, 152
11.25 , 19265, 3834
1 , 19265, 1357
7.5 , 19265, 13152
5.75 , 19265, 6485
10.75 , 19265, 841
6.25 , 19265, 26185
4.75 , 19265, 7359
6.75 , 19265, 6231
88.5 , 19265, 19265
0.75 , 19266, 23628
6.5 , 19266, 19189
12.25 , 19266, 26813
3.5 , 19266, 2039
12 , 19266, 11302
12.25 , 19266, 10418
6.5 , 19266, 24102
5 , 19266, 21090
68.75 , 19266, 19266
3.25 , 19267, 876
8.25 , 19267, 4553
11.5 , 19267, 1658
3.75 , 19267, 6511
7.75 , 19267, 1733
3 , 19267, 24289
11 , 19267, 5023
0.5 , 19267, 19703
59 , 19267, 19267
4.75 , 19268, 1106
6.25 , 19268, 28369
21 , 19268, 19268
5.75 , 19269, 21195
0.75 , 19269, 23827
1 , 19269, 6255
9.5 , 19269, 19585
8.25 , 19269, 14945
8 , 19269, 27341
6.5 , 19269, 27115
49.75 , 19269, 19269
5.5 , 19270, 15769
15.5 , 19270, 19270
2 , 19271, 8068
4.25 , 19271, 18023
10 , 19271, 14759
26.25 , 19271, 19271
3.25 , 19272, 19619
13.25 , 19272, 19272
5 , 19273, 28365
2 , 19273, 19627
17 , 19273, 19273
10.75 , 19274, 15154
2.75 , 19274, 18860
2.5 , 19274, 13880
2 , 19274, 10244
5.5 , 19274, 22613
10.75 , 19274, 2284
8.25 , 19274, 23180
11.75 , 19274, 27817
5.75 , 19274, 14214
0.5 , 19274, 23627
70.5 , 19274, 19274
2.25 , 19275, 17123
11.75 , 19275, 23450
8.75 , 19275, 19154
1.25 , 19275, 14158
34 , 19275, 19275
5.5 , 19276, 687
9 , 19276, 894
0.5 , 19276, 24333
25 , 19276, 19276
9.25 , 19277, 24155
6.5 , 19277, 1269
1.25 , 19277, 19230
9.75 , 19277, 1309
10 , 19277, 14655
7.25 , 19277, 10460
9.5 , 19277, 3048
4 , 19277, 19053
10.5 , 19277, 13737
6 , 19277, 14387
10.25 , 19277, 15469
94.25 , 19277, 19277
5.5 , 19278, 9100
3.5 , 19278, 14765
11.75 , 19278, 14296
9.25 , 19278, 10979
0.5 , 19278, 3723
1.5 , 19278, 9794
42 , 19278, 19278
5.25 , 19279, 10625
8.25 , 19279, 18340
3 , 19279, 26514
26.5 , 19279, 19279
6.5 , 19280, 27076
2.5 , 19280, 10087
9.5 , 19280, 2685
8.5 , 19280, 3211
3 , 19280, 8818
7.75 , 19280, 6853
6.25 , 19280, 10016
7 , 19280, 29625
5.25 , 19280, 12006
66.25 , 19280, 19280
1.5 , 19281, 5473
8.5 , 19281, 4941
0.5 , 19281, 5947
1.25 , 19281, 20683
6.75 , 19281, 15691
4.5 , 19281, 14901
6.25 , 19281, 21698
10.75 , 19281, 1770
4.5 , 19281, 21891
8.5 , 19281, 8301
0.5 , 19281, 15584
8 , 19281, 29523
71.5 , 19281, 19281
3 , 19282, 1444
6.75 , 19282, 18272
1.5 , 19282, 24919
2 , 19282, 25325
1.75 , 19282, 5821
2.25 , 19282, 2140
8.25 , 19282, 10656
35.5 , 19282, 19282
8.5 , 19283, 17903
5.5 , 19283, 12239
10.5 , 19283, 2518
34.5 , 19283, 19283
4.25 , 19284, 567
10.5 , 19284, 824
10 , 19284, 25169
34.75 , 19284, 19284
6.25 , 19285, 26100
16.25 , 19285, 19285
3 , 19286, 6924
1.5 , 19286, 23224
1.5 , 19286, 1709
4.5 , 19286, 27410
20.5 , 19286, 19286
3 , 19287, 6180
10 , 19287, 14868
7.25 , 19287, 26816
6.25 , 19287, 253
36.5 , 19287, 19287
6 , 19288, 14838
6 , 19288, 2310
0.25 , 19288, 17502
5 , 19288, 2427
4.5 , 19288, 2184
0.75 , 19288, 12527
1.25 , 19288, 10032
2.75 , 19288, 18366
36.5 , 19288, 19288
2.75 , 19289, 864
4 , 19289, 10403
5.25 , 19289, 11657
9.25 , 19289, 9159
0.25 , 19289, 5164
5.75 , 19289, 8657
9.25 , 19289, 7244
10 , 19289, 8188
1.75 , 19289, 7715
1 , 19289, 12909
6.75 , 19289, 6676
66 , 19289, 19289
7.25 , 19290, 195
12.25 , 19290, 14817
11.25 , 19290, 28911
3 , 19290, 29214
9.5 , 19290, 29766
4 , 19290, 22501
7.5 , 19290, 10964
2.5 , 19290, 2460
8.5 , 19290, 20724
5 , 19290, 29460
2.5 , 19290, 11038
7 , 19290, 9251
90.25 , 19290, 19290
7.75 , 19291, 25599
3 , 19291, 21300
4.25 , 19291, 4303
11 , 19291, 23118
12 , 19291, 20447
9.75 , 19291, 24434
1.5 , 19291, 13681
2.75 , 19291, 18457
9 , 19291, 1437
71 , 19291, 19291
1.25 , 19292, 222
0.75 , 19292, 9105
5 , 19292, 28023
4 , 19292, 3401
8.5 , 19292, 5353
5.25 , 19292, 7487
1.75 , 19292, 24060
1.75 , 19292, 149
1 , 19292, 28653
9.75 , 19292, 12944
2 , 19292, 2916
6 , 19292, 15671
57 , 19292, 19292
2.25 , 19293, 28581
7 , 19293, 26653
0.5 , 19293, 8202
11.5 , 19293, 18811
6.25 , 19293, 7601
10.75 , 19293, 28033
9.5 , 19293, 26994
8.25 , 19293, 2030
66 , 19293, 19293
5.5 , 19294, 25108
12 , 19294, 25567
6.5 , 19294, 21184
34 , 19294, 19294
0.75 , 19295, 1508
1.25 , 19295, 17845
2.5 , 19295, 13401
5.5 , 19295, 28478
8.5 , 19295, 23028
28.5 , 19295, 19295
1.75 , 19296, 17633
6 , 19296, 362
4.25 , 19296, 5338
8.25 , 19296, 4727
3.75 , 19296, 12744
10 , 19296, 26445
44 , 19296, 19296
6.75 , 19297, 1701
5.25 , 19297, 13324
5.5 , 19297, 9979
10 , 19297, 28324
10.5 , 19297, 12117
2.25 , 19297, 18455
6 , 19297, 2548
5.75 , 19297, 14034
11.5 , 19297, 27588
2.25 , 19297, 1549
10.75 , 19297, 7567
6.75 , 19297, 21137
93.25 , 19297, 19297
11.5 , 19298, 25967
6.25 , 19298, 19434
2.25 , 19298, 9353
6 , 19298, 29597
8.5 , 19298, 1992
6 , 19298, 18635
4.25 , 19298, 5128
12 , 19298, 12598
6.5 , 19298, 17573
12.25 , 19298, 24404
85.5 , 19298, 19298
5 , 19299, 22035
2.25 , 19299, 24226
2 , 19299, 2783
8.75 , 19299, 14907
6.5 , 19299, 7189
1.25 , 19299, 29097
1.25 , 19299, 29875
2 , 19299, 12283
1 , 19299, 16734
40 , 19299, 19299
2.75 , 19300, 999
11.25 , 19300, 10324
4.25 , 19300, 16722
9 , 19300, 15778
2 , 19300, 9022
3.25 , 19300, 1943
4.25 , 19300, 10179
10.75 , 19300, 10104
0.5 , 19300, 21618
2 , 19300, 1349
11.5 , 19300, 29717
9.75 , 19300, 18140
81.25 , 19300, 19300
7.5 , 19301, 19851
2.5 , 19301, 18829
1 , 19301, 15571
1.75 , 19301, 14254
22.75 , 19301, 19301
8.5 , 19302, 25190
10.5 , 19302, 2207
7.75 , 19302, 23754
8.75 , 19302, 7216
2.5 , 19302, 16484
7 , 19302, 4370
11 , 19302, 16782
10.25 , 19302, 24460
5.5 , 19302, 17641
6.5 , 19302, 3183
8.75 , 19302, 18932
97 , 19302, 19302
10.5 , 19303, 2124
2.5 , 19303, 25566
0.5 , 19303, 3812
9.25 , 19303, 13465
9.5 , 19303, 6880
7 , 19303, 9873
8.75 , 19303, 5665
5 , 19303, 20515
11.75 , 19303, 2127
2.75 , 19303, 7680
77.5 , 19303, 19303
8.5 , 19304, 4314
10 , 19304, 17335
6 , 19304, 24752
9.5 , 19304, 14006
2.5 , 19304, 8448
3 , 19304, 11981
1.5 , 19304, 13899
8.5 , 19304, 5026
59.5 , 19304, 19304
4.5 , 19305, 7542
3 , 19305, 25182
3.75 , 19305, 7966
10 , 19305, 7078
10.25 , 19305, 19755
41.5 , 19305, 19305
1 , 19306, 19917
0.25 , 19306, 2424
3.5 , 19306, 3912
5.25 , 19306, 15826
10.25 , 19306, 2098
30.25 , 19306, 19306
9.5 , 19307, 23662
3.5 , 19307, 4913
0.75 , 19307, 8800
3.5 , 19307, 27848
4.5 , 19307, 19066
5.25 , 19307, 19118
6.75 , 19307, 16786
5.75 , 19307, 11343
2.75 , 19307, 7513
3 , 19307, 19064
11.75 , 19307, 929
0.25 , 19307, 28336
67.25 , 19307, 19307
7.5 , 19308, 23797
10 , 19308, 5311
4.25 , 19308, 29576
10.75 , 19308, 272
42.5 , 19308, 19308
6.5 , 19309, 21968
4.75 , 19309, 21962
3.75 , 19309, 27363
10.25 , 19309, 828
5 , 19309, 1521
8.5 , 19309, 6014
0.5 , 19309, 7426
49.25 , 19309, 19309
8.75 , 19310, 12629
18.75 , 19310, 19310
7 , 19311, 24338
1.75 , 19311, 6744
10.25 , 19311, 21305
10 , 19311, 19537
4 , 19311, 24384
9 , 19311, 9568
0.75 , 19311, 2772
3.25 , 19311, 23154
56 , 19311, 19311
2.5 , 19312, 2354
5.5 , 19312, 7358
3.75 , 19312, 27848
6.25 , 19312, 25276
9.75 , 19312, 20304
8.75 , 19312, 14372
1 , 19312, 6314
47.5 , 19312, 19312
10.75 , 19313, 540
0.25 , 19313, 22753
10.75 , 19313, 11441
8 , 19313, 23950
11.5 , 19313, 22739
10.5 , 19313, 8780
1.25 , 19313, 1095
63 , 19313, 19313
10.75 , 19314, 9579
2.75 , 19314, 23047
23.5 , 19314, 19314
7.25 , 19315, 29929
2 , 19315, 15372
6 , 19315, 1949
8.25 , 19315, 1567
5.75 , 19315, 14006
10.75 , 19315, 29420
10.75 , 19315, 27492
4.75 , 19315, 22360
10.5 , 19315, 21717
7 , 19315, 10260
83 , 19315, 19315
8.25 , 19316, 14947
18.25 , 19316, 19316
4.75 , 19317, 2114
14.75 , 19317, 19317
1 , 19318, 15884
9.25 , 19318, 2424
3.25 , 19318, 8994
9.25 , 19318, 13364
5.5 , 19318, 27971
2.5 , 19318, 21070
5.5 , 19318, 27532
46.25 , 19318, 19318
2.75 , 19319, 10724
4.5 , 19319, 1034
12.25 , 19319, 14737
12 , 19319, 21361
8.5 , 19319, 159
5.5 , 19319, 29969
4.25 , 19319, 28800
7.75 , 19319, 1797
9.25 , 19319, 7879
1.5 , 19319, 16046
8.25 , 19319, 12572
86.5 , 19319, 19319
5.25 , 19320, 8544
4.75 , 19320, 12704
8.5 , 19320, 13658
2.5 , 19320, 23725
3.75 , 19320, 16124
34.75 , 19320, 19320
1.75 , 19321, 26546
11.25 , 19321, 24116
23 , 19321, 19321
0.25 , 19322, 10814
8.5 , 19322, 8250
11.5 , 19322, 23898
2.25 , 19322, 3348
8.5 , 19322, 18186
4.25 , 19322, 17280
45.25 , 19322, 19322
12.25 , 19323, 15188
8.5 , 19323, 18867
11.25 , 19323, 841
9.5 , 19323, 249
51.5 , 19323, 19323
5.75 , 19324, 27571
12.25 , 19324, 20220
12.25 , 19324, 11175
1.75 , 19324, 8237
2 , 19324, 11754
6 , 19324, 26981
2.25 , 19324, 147
4.25 , 19324, 27852
7.25 , 19324, 8243
5.25 , 19324, 17915
69 , 19324, 19324
3.25 , 19325, 28978
12.25 , 19325, 349
10.75 , 19325, 17980
3.5 , 19325, 17115
1.5 , 19325, 4620
5 , 19325, 16312
5.25 , 19325, 17832
8.5 , 19325, 4025
7.25 , 19325, 19101
67.25 , 19325, 19325
11 , 19326, 6538
6.25 , 19326, 29324
4.75 , 19326, 7773
32 , 19326, 19326
10 , 19327, 2741
1.25 , 19327, 10452
11.25 , 19327, 11251
9.25 , 19327, 25377
11 , 19327, 19993
10.5 , 19327, 6252
9.5 , 19327, 2139
0.25 , 19327, 25972
7 , 19327, 7455
7.75 , 19327, 23674
87.75 , 19327, 19327
8 , 19328, 21045
9.25 , 19328, 8283
6.5 , 19328, 1302
11.75 , 19328, 15100
1.5 , 19328, 21609
9.75 , 19328, 13034
12 , 19328, 716
9.75 , 19328, 9282
78.5 , 19328, 19328
7.25 , 19329, 416
5.75 , 19329, 24783
6.5 , 19329, 1813
5.75 , 19329, 23411
1.25 , 19329, 10937
6.75 , 19329, 25288
1 , 19329, 5435
6.75 , 19329, 28422
51 , 19329, 19329
5 , 19330, 10085
12 , 19330, 1832
1.75 , 19330, 21401
10.75 , 19330, 330
7.25 , 19330, 346
1.25 , 19330, 8790
4.25 , 19330, 5118
1.25 , 19330, 24799
9 , 19330, 20691
62.5 , 19330, 19330
1.75 , 19331, 20301
2.75 , 19331, 20032
8.5 , 19331, 28987
8.25 , 19331, 19038
5.25 , 19331, 29
36.5 , 19331, 19331
1.25 , 19332, 10727
8 , 19332, 25382
5 , 19332, 20285
5 , 19332, 24169
29.25 , 19332, 19332
7.75 , 19333, 25262
10.5 , 19333, 15678
7.75 , 19333, 28662
10 , 19333, 1719
8.5 , 19333, 2005
7.25 , 19333, 13427
61.75 , 19333, 19333
8.25 , 19334, 2259
0.25 , 19334, 21219
7.5 , 19334, 19090
5.25 , 19334, 21644
5.75 , 19334, 803
11.5 , 19334, 5820
10.25 , 19334, 16043
12 , 19334, 880
70.75 , 19334, 19334
6.5 , 19335, 18375
5.75 , 19335, 21605
7.75 , 19335, 4829
1 , 19335, 5022
6.25 , 19335, 19381
7.5 , 19335, 25318
44.75 , 19335, 19335
8 , 19336, 15209
7.25 , 19336, 18630
5.75 , 19336, 13929
9.5 , 19336, 9177
8.25 , 19336, 11201
48.75 , 19336, 19336
5.5 , 19337, 21549
12.25 , 19337, 14751
7 , 19337, 5101
2.75 , 19337, 27407
7.75 , 19337, 17213
4.75 , 19337, 778
7 , 19337, 11110
57 , 19337, 19337
7 , 19338, 895
4.25 , 19338, 2051
11.5 , 19338, 2256
6.75 , 19338, 3739
39.5 , 19338, 19338
7 , 19339, 176
6.75 , 19339, 7071
5.25 , 19339, 9739
9.5 , 19339, 3702
0.5 , 19339, 24663
11.75 , 19339, 4840
50.75 , 19339, 19339
2 , 19340, 1866
3.25 , 19340, 968
5.75 , 19340, 1388
8.25 , 19340, 10949
29.25 , 19340, 19340
2.5 , 19341, 26382
4.5 , 19341, 14770
5.25 , 19341, 23723
22.25 , 19341, 19341
6 , 19342, 18117
9.25 , 19342, 6734
5.25 , 19342, 25421
6 , 19342, 2456
10.5 , 19342, 27891
47 , 19342, 19342
4 , 19343, 29443
3.5 , 19343, 2780
4.25 , 19343, 1923
21.75 , 19343, 19343
9 , 19344, 20061
10.5 , 19344, 23332
6.5 , 19344, 27865
1.75 , 19344, 27392
7 , 19344, 19932
2.75 , 19344, 27026
11.75 , 19344, 15194
2.75 , 19344, 4380
7.75 , 19344, 26423
12 , 19344, 21
6.5 , 19344, 27148
88.25 , 19344, 19344
0.75 , 19345, 6151
8.75 , 19345, 7977
19.5 , 19345, 19345
6.75 , 19346, 17864
5 , 19346, 24521
10.75 , 19346, 14199
9.75 , 19346, 29940
42.25 , 19346, 19346
7.5 , 19347, 17026
17.5 , 19347, 19347
7.75 , 19348, 15917
11.5 , 19348, 18146
0.75 , 19348, 9991
5 , 19348, 12518
7.5 , 19348, 17267
8.75 , 19348, 8751
10.5 , 19348, 8503
4 , 19348, 28354
0.25 , 19348, 19868
66 , 19348, 19348
4.75 , 19349, 28764
9.25 , 19349, 25447
0.75 , 19349, 9222
7.75 , 19349, 13579
6.5 , 19349, 17896
11.75 , 19349, 20482
4.5 , 19349, 1620
12 , 19349, 2222
67.25 , 19349, 19349
6.75 , 19350, 20467
1 , 19350, 15150
0.75 , 19350, 24301
3.25 , 19350, 20279
11.75 , 19350, 4972
8 , 19350, 1272
1.25 , 19350, 21850
12 , 19350, 10218
